physicalid,full_stree,ntaname,boro_name,count,count_per_100ft,with_nta_name
78663,94 AVE,,,0.0,0.0,
24231,225 ST,Springfield Gardens South-Brookville,Queens,1.0,0.15454380619614522,"225 ST, Springfield Gardens South-Brookville, Queens"
83730,200 ST,,,0.0,0.0,
85881,SENECA AVE,,,0.0,0.0,
76987,B 147 ST,,,0.0,0.0,
188424,VERZANO BR APPR,,,0.0,0.0,
76440,193 ST,,,0.0,0.0,
20629,HARDING XW,,,0.0,0.0,
150665,DE KALB AVE,,,0.0,0.0,
32304,219 ST,,,0.0,0.0,
38771,FLATBUSH AVE,,,0.0,0.0,
183558,CLAREMONT AVE,,,0.0,0.0,
21561,STEINWAY ST,,,0.0,0.0,
90061,W  COURT ST,,,0.0,0.0,
100990,SHERIDAN AVE,Cypress Hills-City Line,Brooklyn,1.0,0.056198230004467754,"SHERIDAN AVE, Cypress Hills-City Line, Brooklyn"
21444,23 ST,,,0.0,0.0,
168199,AMBOY RD,,,0.0,0.0,
69149,AVE K,Canarsie,Brooklyn,1.0,0.13889702519996255,"AVE K, Canarsie, Brooklyn"
25667,JEWEL AVE,,,0.0,0.0,
26969,HAVEN AVE,,,0.0,0.0,
80087,29 AVE,,,0.0,0.0,
64920,DONGAN ST,,,0.0,0.0,
10031,COOPER AVE,Middle Village,Queens,1.0,0.08519840486115425,"COOPER AVE, Middle Village, Queens"
55630,BAY ST,,,0.0,0.0,
15893,PAGE AVE,,,0.0,0.0,
28734,230 ST,,,0.0,0.0,
81086,PINSON ST,Far Rockaway-Bayswater,Queens,38.0,3.779937040673134,"PINSON ST, Far Rockaway-Bayswater, Queens"
90651,SPRATT AVE,,,0.0,0.0,
138107,PARK AVE,,,0.0,0.0,
12266,QUEENS BLVD,,,0.0,0.0,
49051,E  31 ST,,,0.0,0.0,
34927,MANOR RD,,,0.0,0.0,
37188,82 ST,,,0.0,0.0,
53552,HOLTON AVE,,,0.0,0.0,
17764,LEWIS BLVD,,,0.0,0.0,
28979,56 AVE,Maspeth,Queens,1.0,0.06479440135885148,"56 AVE, Maspeth, Queens"
64236,FREEMAN ST,,,0.0,0.0,
38456,CHURCH AVE,,,0.0,0.0,
97631,149 AVE,,,0.0,0.0,
16816,UNION ST,,,0.0,0.0,
84279,48 ST,,,0.0,0.0,
61490,LATTING ST,,,0.0,0.0,
7827,HEMPSTEAD AVE,,,0.0,0.0,
83310,50 ST,,,0.0,0.0,
56120,BX AND PELHAM  N,Allerton-Pelham Gardens,Bronx,2.0,0.29170158453056544,"BX AND PELHAM  N, Allerton-Pelham Gardens, Bronx"
2547,PARK AVE S,,,0.0,0.0,
4516,141 ST,,,0.0,0.0,
11410,BRIDGE PLZ,,,0.0,0.0,
63326,HUNT POINT AVE,Hunts Point,Bronx,3.0,0.30263589580621597,"HUNT POINT AVE, Hunts Point, Bronx"
82401,NINTH ST,,,0.0,0.0,
163591,JFK TERMINAL 4 EN,,,0.0,0.0,
76208,22 ST,,,0.0,0.0,
12708,92 ST,,,0.0,0.0,
12949,99 ST,,,0.0,0.0,
58092,UNION AVE,,,0.0,0.0,
83869,109 ST,,,0.0,0.0,
100172,37 RD,,,0.0,0.0,
109747,ELTON ST,,,0.0,0.0,
93773,OLD   TOWN RD,,,0.0,0.0,
4428,35 AVE,,,0.0,0.0,
101724,23 AVE,,,0.0,0.0,
42421,MERMAID AVE,,,0.0,0.0,
75950,187 ST,,,0.0,0.0,
26429,FOREST AVE,,,0.0,0.0,
92595,AUBURNDALE LN,,,0.0,0.0,
8340,11 ST,,,0.0,0.0,
6507,JAMAICA AVE,,,0.0,0.0,
33607,64 ST,,,0.0,0.0,
42135,54 ST,,,0.0,0.0,
31091,UTOPIA PKWY,,,0.0,0.0,
11320,HARDING XW,,,0.0,0.0,
86621,BROOKFIELD AVE,Great Kills,Staten Island,5.0,0.28296980163682434,"BROOKFIELD AVE, Great Kills, Staten Island"
98223,LACONIA AVE,,,0.0,0.0,
15963,AMBOY RD,,,0.0,0.0,
57226,OGDEN AVE,,,0.0,0.0,
87795,ANDREWS AVE S,,,0.0,0.0,
104015,OCEANSIDE AVE,,,0.0,0.0,
39831,NEPTUNE AVE,,,0.0,0.0,
16644,E  9 ST,,,0.0,0.0,
17326,LIBERTY AVE,,,0.0,0.0,
51891,SEGUINE AVE,,,0.0,0.0,
134987,OLMSTED DR,,,0.0,0.0,
172876,CROMWELL AVE,,,0.0,0.0,
93103,58 AVE,,,0.0,0.0,
50636,MARTHA AVE,Woodlawn-Wakefield,Bronx,1.0,0.15159037898461925,"MARTHA AVE, Woodlawn-Wakefield, Bronx"
14904,NEWPORT AVE,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,18.0,2.7311317065510856,"NEWPORT AVE, Breezy Point-Belle Harbor-Rockaway Park-Broad Channel, Queens"
2151,2 AVE,Lenox Hill-Roosevelt Island,Manhattan,2.0,0.27348944127111974,"2 AVE, Lenox Hill-Roosevelt Island, Manhattan"
27933,SAINT NICHOLAS' PL,Hamilton Heights,Manhattan,1.0,0.14823199972403453,"SAINT NICHOLAS' PL, Hamilton Heights, Manhattan"
92475,32 ST,,,0.0,0.0,
38561,E  SEVENTH ST,,,0.0,0.0,
76000,107 AVE,,,0.0,0.0,
84426,86 RD,,,0.0,0.0,
183267,DELLWOOD RD,,,0.0,0.0,
44486,NOSTRAND AVE,,,0.0,0.0,
69681,VARICK AVE,East Williamsburg,Brooklyn,1.0,0.16528921981170963,"VARICK AVE, East Williamsburg, Brooklyn"
90225,AVE Y,,,0.0,0.0,
46500,UNION AVE,,,0.0,0.0,
84017,73 ST,,,0.0,0.0,
32711,69 PL,Middle Village,Queens,2.0,0.2493095496612532,"69 PL, Middle Village, Queens"
52456,CROTONA PKWY,,,0.0,0.0,
5368,PARSONS BLVD,,,0.0,0.0,
101956,HERING AVE,,,0.0,0.0,
29302,11 AVE,,,0.0,0.0,
16074,AMBOY RD,,,0.0,0.0,
53549,HOLTON AVE,,,0.0,0.0,
29218,121 ST,,,0.0,0.0,
32167,169 ST,Jamaica,Queens,1.0,0.12050355707586333,"169 ST, Jamaica, Queens"
30909,125 AVE,,,0.0,0.0,
93094,62 AVE,,,0.0,0.0,
49249,ARDEN AVE,,,0.0,0.0,
81067,GRASSMERE TER,,,0.0,0.0,
35123,CLOVE RD,,,0.0,0.0,
104375,CLIFTON RD,,,0.0,0.0,
99314,CROSBY AVE,,,0.0,0.0,
50896,WHITTIER ST,,,0.0,0.0,
35181,GUYON AVE,,,0.0,0.0,
59425,CHURCHILL AVE,,,0.0,0.0,
73587,HEGEMAN AVE,,,0.0,0.0,
81882,W  94 ST,,,0.0,0.0,
22511,212 ST,,,0.0,0.0,
39126,FULTON ST,,,0.0,0.0,
41894,BURKE AVE,,,0.0,0.0,
80480,63 AVE,,,0.0,0.0,
75279,X AVE,,,0.0,0.0,
64822,CHESTNUT AVE,,,0.0,0.0,
58027,LAREDO AVE,,,0.0,0.0,
64320,BARRY ST,,,0.0,0.0,
48707,AVE M,,,0.0,0.0,
55929,WHITE PLAINS AVE,,,0.0,0.0,
32752,77 ST,,,0.0,0.0,
92038,B 66 ST,Hammels-Arverne-Edgemere,Queens,1.0,0.07580798682955577,"B 66 ST, Hammels-Arverne-Edgemere, Queens"
51756,FOSTER RD,,,0.0,0.0,
96020,RYDER ST,,,0.0,0.0,
42424,24 ST,,,0.0,0.0,
74978,MAYDA RD,,,0.0,0.0,
105588,SELMOFF LN,,,0.0,0.0,
52442,E  MOSHOLU PKWY N,,,0.0,0.0,
92397,146 ST,,,0.0,0.0,
69920,BROOK AVE,,,0.0,0.0,
81161,E  15 ST,,,0.0,0.0,
72355,E  88 ST,,,0.0,0.0,
58273,QUINCY AVE,Old Town-Dongan Hills-South Beach,Staten Island,5.0,0.6242196548951753,"QUINCY AVE, Old Town-Dongan Hills-South Beach, Staten Island"
55906,LILY POND AVE,,,0.0,0.0,
75222,HINSDALE ST,,,0.0,0.0,
146981,69 DR,,,0.0,0.0,
88366,E  165 ST,,,0.0,0.0,
46795,AVE N,Midwood,Brooklyn,1.0,0.14698540714129152,"AVE N, Midwood, Brooklyn"
8703,WOODHAVEN BLVD,,,0.0,0.0,
83351,86 ST,,,0.0,0.0,
22129,97 AVE,,,0.0,0.0,
69246,STRICKLAND AVE,,,0.0,0.0,
68152,DYER AVE,,,0.0,0.0,
6453,JAMAICA AVE,,,0.0,0.0,
66199,FREEDOM AVE,New Springville-Bloomfield-Travis,Staten Island,1.0,0.04233012506711674,"FREEDOM AVE, New Springville-Bloomfield-Travis, Staten Island"
44344,LORIMER ST,,,0.0,0.0,
30077,92 AVE,,,0.0,0.0,
92420,194 ST,,,0.0,0.0,
22167,28 AVE,,,0.0,0.0,
97955,106 ST,,,0.0,0.0,
84995,E  211 ST,Williamsbridge-Olinville,Bronx,1.0,0.1566852284538078,"E  211 ST, Williamsbridge-Olinville, Bronx"
94829,DERBY CT,,,0.0,0.0,
113813,ANGELAS PL,,,0.0,0.0,
55657,BAY ST,,,0.0,0.0,
48442,RUTLAND RD,,,0.0,0.0,
162624,CONNECTOR,,,0.0,0.0,
19528,E  70 ST,,,0.0,0.0,
4575,33 AVE,,,0.0,0.0,
32019,99 ST,Lindenwood-Howard Beach,Queens,4.0,0.28579999130269157,"99 ST, Lindenwood-Howard Beach, Queens"
104437,FAIRWAY LN,,,0.0,0.0,
81287,116 AVE,,,0.0,0.0,
166996,ROCKAWAY BEACH AVE,,,0.0,0.0,
11569,BROOKVILLE BLVD,,,0.0,0.0,
89515,PACIFIC ST,,,0.0,0.0,
63534,PELHAM BRG  ROAD,,,0.0,0.0,
100366,CURTIS PL,,,0.0,0.0,
98433,LORETTO ST,,,0.0,0.0,
51190,15 AVE,,,0.0,0.0,
41303,BARKER AVE,,,0.0,0.0,
71447,SUTTER AVE,,,0.0,0.0,
40091,SEDGWICK AVE,,,0.0,0.0,
92229,132 ST,,,0.0,0.0,
16671,DIVISION ST,,,0.0,0.0,
62901,DELAFIELD AVE,New Brighton-Silver Lake,Staten Island,3.0,0.3594863476100935,"DELAFIELD AVE, New Brighton-Silver Lake, Staten Island"
67595,CONCORD ST,,,0.0,0.0,
73315,WHITNEY AVE,,,0.0,0.0,
147443,GOETHALS RD N,,,0.0,0.0,
57212,CEDAR AVE,,,0.0,0.0,
74969,HEYSON RD,,,0.0,0.0,
35703,GD CONCOURSE,,,0.0,0.0,
19583,E  102 ST,East Harlem South,Manhattan,1.0,0.060061858095083076,"E  102 ST, East Harlem South, Manhattan"
37976,MORRIS AVE,,,0.0,0.0,
182365,APRICOT CT,,,0.0,0.0,
166142,JFK TERMINAL 4 EN,,,0.0,0.0,
7703,221 ST,,,0.0,0.0,
8820,ASTORIA BLVD,,,0.0,0.0,
22191,CIP,,,0.0,0.0,
65049,E  182 ST,,,0.0,0.0,
32524,77 AVE,,,0.0,0.0,
71913,THIERIOT AVE,,,0.0,0.0,
68005,LINCOLN TUNL  APPROACH,,,0.0,0.0,
20360,58 AVE,,,0.0,0.0,
34651,112 ST,,,0.0,0.0,
94570,HOLGATE ST,,,0.0,0.0,
26868,CRAIG RD N,,,0.0,0.0,
61063,E  167 ST,,,0.0,0.0,
94581,OGDEN ST,,,0.0,0.0,
93924,GAULDY AVE,New Springville-Bloomfield-Travis,Staten Island,2.0,0.28663034085650463,"GAULDY AVE, New Springville-Bloomfield-Travis, Staten Island"
18468,QUENCER RD,,,0.0,0.0,
95982,FAIRVIEW AVE,,,0.0,0.0,
35547,GD CONCOURSE,,,0.0,0.0,
73020,A AVE,,,0.0,0.0,
31104,UTOPIA PKWY,,,0.0,0.0,
92168,JARVIS AVE,Far Rockaway-Bayswater,Queens,12.0,0.9218033226690064,"JARVIS AVE, Far Rockaway-Bayswater, Queens"
75851,PAYSON AVE,,,0.0,0.0,
71495,SUTTER AVE,,,0.0,0.0,
22652,BROADWAY,,,0.0,0.0,
12126,QUEENS BLVD,Rego Park,Queens,1.0,0.06450236058227668,"QUEENS BLVD, Rego Park, Queens"
23515,132 ST,,,0.0,0.0,
76259,SATTERLEE ST,,,0.0,0.0,
88104,EBBITTS ST,,,0.0,0.0,
84728,WALES AVE,,,0.0,0.0,
71369,MOTHER GASTON BLVD,,,0.0,0.0,
27621,30 AVE,,,0.0,0.0,
58240,LINCOLN AVE,,,0.0,0.0,
887,ELEVENTH AVE,Clinton,Manhattan,2.0,0.2763542759778863,"ELEVENTH AVE, Clinton, Manhattan"
11679,CLOVERDALE BLVD,,,0.0,0.0,
63711,PUTMAN AVE,,,0.0,0.0,
37121,86 ST,Gravesend,Brooklyn,3.0,0.4766234138582544,"86 ST, Gravesend, Brooklyn"
89389,E  72 ST,Georgetown-Marine Park-Bergen Beach-Mill Basin,Brooklyn,1.0,0.058166525546521394,"E  72 ST, Georgetown-Marine Park-Bergen Beach-Mill Basin, Brooklyn"
17389,PARSONS BLVD,,,0.0,0.0,
93635,82 ST,,,0.0,0.0,
104698,LOMBARD CT,,,0.0,0.0,
24378,SPRINGFIELD BLVD,,,0.0,0.0,
101627,190 ST,,,0.0,0.0,
46121,ROGERS AVE,Erasmus,Brooklyn,1.0,0.13790761974115723,"ROGERS AVE, Erasmus, Brooklyn"
51203,15 AVE,,,0.0,0.0,
89227,E  26 ST,,,0.0,0.0,
27419,HOLLIS BLVD,,,0.0,0.0,
99727,SPRAY VIEW AVE,,,0.0,0.0,
54105,RICHMOND HILL RD,,,0.0,0.0,
52261,SANILAC ST,,,0.0,0.0,
45358,AVE U,,,0.0,0.0,
63796,LEXINTON AVE,,,0.0,0.0,
2636,FIRST AVE,,,0.0,0.0,
49998,WARD AVE,,,0.0,0.0,
47381,PAIDGE AVE,,,0.0,0.0,
89362,HARRISON PL,Bushwick North,Brooklyn,5.0,0.3482247810966289,"HARRISON PL, Bushwick North, Brooklyn"
9635,NORTHERN BL  E,,,0.0,0.0,
3149,RIVERSIDE DR,,,0.0,0.0,
71057,170 ST,,,0.0,0.0,
31753,51 AVE,,,0.0,0.0,
72361,MENAHAN ST,,,0.0,0.0,
6099,56 AVE,Auburndale,Queens,2.0,0.2911229942189969,"56 AVE, Auburndale, Queens"
99737,SPRAY VIEW AVE,,,0.0,0.0,
26407,FOREST AVE,,,0.0,0.0,
131444,E  135 ST,,,0.0,0.0,
79789,LAFAYETTE ST,,,0.0,0.0,
83977,255 ST,,,0.0,0.0,
40650,WCHESTER AVE,,,0.0,0.0,
46904,BEDFORD AVE,,,0.0,0.0,
75832,62 ST,,,0.0,0.0,
37777,3 AVE,,,0.0,0.0,
89866,134 AVE,,,0.0,0.0,
73042,AMBOY ST,,,0.0,0.0,
63206,E  139 ST,,,0.0,0.0,
80343,254 ST,,,0.0,0.0,
13897,75 AVE,,,0.0,0.0,
80230,BARRINGTON ST,,,0.0,0.0,
102483,BCH 50 ST,,,0.0,0.0,
116292,FIRST AVE,,,0.0,0.0,
28823,20 AVE,,,0.0,0.0,
27443,214 ST,,,0.0,0.0,
1300,TENTH AVE,,,0.0,0.0,
28159,FORT WASHINGTON AVE,,,0.0,0.0,
9274,ALDERTON ST,,,0.0,0.0,
79968,E  46 ST,,,0.0,0.0,
2596,FIRST AVE,,,0.0,0.0,
76422,SEAGIRT AVE,,,0.0,0.0,
33215,249 ST,,,0.0,0.0,
85393,TROY AVE,,,0.0,0.0,
67971,EDWARD L GRANT HWY,,,0.0,0.0,
12133,QUEENS BLVD,,,0.0,0.0,
154289,SEAVER AVE,,,0.0,0.0,
47490,BATCHELDER ST,,,0.0,0.0,
65056,E  182 ST,,,0.0,0.0,
82236,PARK CRES,,,0.0,0.0,
169406,UNNAMED ST,,,0.0,0.0,
146345,MARINA RD,,,0.0,0.0,
44301,MARCY AVE,,,0.0,0.0,
54602,CASTLE HILL AVENUE,,,0.0,0.0,
58586,OTIS AVE,,,0.0,0.0,
182591,OAK DR,,,0.0,0.0,
92907,70 AVE,Ridgewood,Queens,1.0,0.07869744852769249,"70 AVE, Ridgewood, Queens"
60271,GLENWOOD RD,Flatbush,Brooklyn,1.0,0.1084722200977336,"GLENWOOD RD, Flatbush, Brooklyn"
25879,27 AVE,,,0.0,0.0,
10140,91 ST,,,0.0,0.0,
66446,AVE L,Canarsie,Brooklyn,2.0,0.28488865571844735,"AVE L, Canarsie, Brooklyn"
169775,VANCORTLANDT PARK E,,,0.0,0.0,
131445,HARLEM RIV DR,,,0.0,0.0,
48866,E  35 ST,,,0.0,0.0,
85526,PHILIP AVE,,,0.0,0.0,
30726,W  MAIN ST,,,0.0,0.0,
71394,IRVING AVE,,,0.0,0.0,
82595,145 RD,,,0.0,0.0,
176240,HOLLIS HILLS TER,,,0.0,0.0,
87137,JOHN ST,,,0.0,0.0,
91614,BENSON PL,,,0.0,0.0,
116090,DUBOIS AVE,,,0.0,0.0,
20403,MERRICK BLVD,,,0.0,0.0,
48301,FLATLAND AVE,,,0.0,0.0,
35825,NAPLES TER,,,0.0,0.0,
22985,SHORE BLVD,,,0.0,0.0,
87592,FENTON AVE,,,0.0,0.0,
40135,SEDGWICK AVE,,,0.0,0.0,
183265,FR MEADOW LN,,,0.0,0.0,
50096,RICHMOND RD,Grymes Hill-Clifton-Fox Hills,Staten Island,1.0,0.14558728405022545,"RICHMOND RD, Grymes Hill-Clifton-Fox Hills, Staten Island"
181158,195 LN,,,0.0,0.0,
72528,W  HOUSTON ST,,,0.0,0.0,
80114,147 ST,,,0.0,0.0,
25054,RIVER TER,,,0.0,0.0,
96100,ALABAMA AVE,,,0.0,0.0,
146039,WILLIS AVE,Mott Haven-Port Morris,Bronx,1.0,0.14099605412662955,"WILLIS AVE, Mott Haven-Port Morris, Bronx"
26837,CLAYTON RD,,,0.0,0.0,
83625,BRITTON AVE,,,0.0,0.0,
84200,175 ST,,,0.0,0.0,
46720,KENT ST,,,0.0,0.0,
28777,49 ST,,,0.0,0.0,
102658,BUD PL,,,0.0,0.0,
40683,WCHESTER AVE,,,0.0,0.0,
8007,BORDEN AVE,,,0.0,0.0,
33072,MERRILL ST,,,0.0,0.0,
15400,ARTHUR KIL RD,,,0.0,0.0,
20513,MERRICK BLVD,,,0.0,0.0,
122310,72 AVE,,,0.0,0.0,
9849,DENMAN ST,,,0.0,0.0,
100792,LINDEN ST,,,0.0,0.0,
31883,70 ST,,,0.0,0.0,
1659,CENTRE ST,,,0.0,0.0,
24276,SPRINGFIELD BLVD,,,0.0,0.0,
168738,SANCHEZ DR,,,0.0,0.0,
167091,B 216 ST,,,0.0,0.0,
23484,149 ST,,,0.0,0.0,
87241,HAMLIN PL,,,0.0,0.0,
21551,27 ST,,,0.0,0.0,
174749,PITKIN AVE,,,0.0,0.0,
46325,LINDEN BLVD,,,0.0,0.0,
72303,LIVONIA AVE,,,0.0,0.0,
168128,FLATBUSH AVE  X,,,0.0,0.0,
65829,86 ST,,,0.0,0.0,
36739,SEVENTH AVE,,,0.0,0.0,
16035,AMBOY RD,,,0.0,0.0,
39557,OCEANVIEW AVE,,,0.0,0.0,
42583,18 AVE,,,0.0,0.0,
3336,E  HOUSTON ST,,,0.0,0.0,
20304,47 AVE,,,0.0,0.0,
54813,BARNES AVE,,,0.0,0.0,
44657,MILL RD,,,0.0,0.0,
74796,AVE N,,,0.0,0.0,
119590,262 ST,,,0.0,0.0,
72078,E  98 ST,,,0.0,0.0,
40277,WHITE PLAINS RD,,,0.0,0.0,
54878,HERING AVE,,,0.0,0.0,
2715,FIRST AVE,,,0.0,0.0,
31296,222 ST,,,0.0,0.0,
25614,65 AVE,,,0.0,0.0,
81070,B 9 ST,,,0.0,0.0,
44190,NEW YORK AVE,,,0.0,0.0,
91957,51 AVE,Hunters Point-Sunnyside-West Maspeth,Queens,2.0,0.13491295363841468,"51 AVE, Hunters Point-Sunnyside-West Maspeth, Queens"
491,BROADWAY,,,0.0,0.0,
3058,BROADWAY,,,0.0,0.0,
34156,14 AVE,,,0.0,0.0,
79718,SOUTH ST,,,0.0,0.0,
29329,123 ST,,,0.0,0.0,
45543,AVE S,,,0.0,0.0,
100850,FERN PL,,,0.0,0.0,
3368,LEX AVE,,,0.0,0.0,
22514,150 RD,,,0.0,0.0,
60882,CLAY AVE,,,0.0,0.0,
83289,PUTNAM AVE,,,0.0,0.0,
3422,LEX AVE,,,0.0,0.0,
9093,31 AVE,,,0.0,0.0,
88397,SCHLEY AVE,,,0.0,0.0,
16862,SUTTER AVE,,,0.0,0.0,
69216,72 ST,,,0.0,0.0,
40624,WATSON AVE,,,0.0,0.0,
33789,LINDEN BLVD,,,0.0,0.0,
32487,262 ST,,,0.0,0.0,
82275,134 RD,,,0.0,0.0,
31135,HOME LAWN ST,,,0.0,0.0,
16162,CENTRAL AVE,,,0.0,0.0,
57647,E  223 ST,,,0.0,0.0,
6908,AVON RD,,,0.0,0.0,
50415,BRONX BLVD,,,0.0,0.0,
172868,GCP,,,0.0,0.0,
153543,ALONZO RD,,,0.0,0.0,
31378,210 ST,,,0.0,0.0,
68522,E  102 ST,,,0.0,0.0,
22189,CIP,,,0.0,0.0,
28070,AUDUBON AVE,,,0.0,0.0,
93739,SAINT MARK PL,,,0.0,0.0,
69045,AVE V,,,0.0,0.0,
36375,PROSPECT AVE,,,0.0,0.0,
97456,30 DR,,,0.0,0.0,
147349,E  5 ST,,,0.0,0.0,
105288,MARISA CT,,,0.0,0.0,
73830,BARBEY ST,,,0.0,0.0,
79820,W  34 ST,,,0.0,0.0,
20065,GCP,,,0.0,0.0,
30689,84 ST,,,0.0,0.0,
49179,VICTORY BLVD,Stapleton-Rosebank,Staten Island,1.0,0.1319898904079703,"VICTORY BLVD, Stapleton-Rosebank, Staten Island"
98698,KELL AVE,,,0.0,0.0,
85573,SHERIDAN AVE,Grasmere-Arrochar-Ft. Wadsworth,Staten Island,2.0,0.31494055706723534,"SHERIDAN AVE, Grasmere-Arrochar-Ft. Wadsworth, Staten Island"
83079,157 ST,,,0.0,0.0,
145807,PETER MINUIT PL,,,0.0,0.0,
44555,MANHATTAN AVE,,,0.0,0.0,
7929,130 AVE,,,0.0,0.0,
136793,BRONX SHORE RD,,,0.0,0.0,
27420,HOLLIS BLVD,,,0.0,0.0,
103268,88 AVE,Richmond Hill,Queens,1.0,0.17189588035178047,"88 AVE, Richmond Hill, Queens"
104586,DOREEN DR,,,0.0,0.0,
30989,UTOPIA PKWY,,,0.0,0.0,
71865,ELTON ST,,,0.0,0.0,
17906,LEWIS BLVD,,,0.0,0.0,
58923,PLYMOUTH ST,,,0.0,0.0,
29315,11 AVE,,,0.0,0.0,
74639,82 PL,Woodhaven,Queens,5.0,0.877946403452606,"82 PL, Woodhaven, Queens"
13549,69 AVE,,,0.0,0.0,
45698,WHIPPLE ST,,,0.0,0.0,
78475,CONNECTOR,,,0.0,0.0,
25800,69 AVE,,,0.0,0.0,
4512,115 AVE,,,0.0,0.0,
47909,KINGSHIGWY,Rugby-Remsen Village,Brooklyn,6.0,0.7291619975353264,"KINGSHIGWY, Rugby-Remsen Village, Brooklyn"
47320,W  END AVE,,,0.0,0.0,
80158,11 AVE,,,0.0,0.0,
94036,STRATFORD AVE,Soundview-Bruckner,Bronx,1.0,0.0462452950324481,"STRATFORD AVE, Soundview-Bruckner, Bronx"
38165,AVE J,,,0.0,0.0,
27591,115 AVE,,,0.0,0.0,
38231,WASHINGTON AVE,,,0.0,0.0,
87960,MONUMENT WALK,,,0.0,0.0,
9132,31 AVE,Astoria,Queens,3.0,0.44086475637590933,"31 AVE, Astoria, Queens"
46493,LINDEN BLVD,,,0.0,0.0,
74830,E  103 ST,Canarsie,Brooklyn,2.0,0.11602665671587957,"E  103 ST, Canarsie, Brooklyn"
12389,QUEENS BLVD,,,0.0,0.0,
91345,BAYCHESTER AVE,,,0.0,0.0,
43460,I AVE,,,0.0,0.0,
95425,HORTON ST,,,0.0,0.0,
5889,HILLSIDE AVE,,,0.0,0.0,
17070,SANFORD AVE,,,0.0,0.0,
27069,POWELL COVE BLVD,Whitestone,Queens,1.0,0.14983709393979794,"POWELL COVE BLVD, Whitestone, Queens"
92809,47 ST,,,0.0,0.0,
37714,3 AVE,,,0.0,0.0,
37953,CONCOURSE VLG E,,,0.0,0.0,
22828,SENECA AVE,,,0.0,0.0,
74692,SCHENK AVE,,,0.0,0.0,
69198,BUFFALO AVE,,,0.0,0.0,
62994,ROYAL ST,,,0.0,0.0,
68206,207 ST,,,0.0,0.0,
3387,LEX AVE,Upper East Side-Carnegie Hill,Manhattan,2.0,0.29051072027949887,"LEX AVE, Upper East Side-Carnegie Hill, Manhattan"
92323,FEDERAL CIR,,,0.0,0.0,
2227,2 AVE,,,0.0,0.0,
64391,SYLVAN AVE,,,0.0,0.0,
101041,236 ST,,,0.0,0.0,
29489,COLLEGE POINT BLVD,,,0.0,0.0,
54430,EASTCHESTR RD,,,0.0,0.0,
85682,E  209 ST,,,0.0,0.0,
41398,BRUCKNER BLVD,Hunts Point,Bronx,5.0,1.309450973291237,"BRUCKNER BLVD, Hunts Point, Bronx"
44836,CAPODANNO BLVD,,,0.0,0.0,
29645,94 ST,,,0.0,0.0,
67882,E  20 ST,,,0.0,0.0,
54190,VANNAME AVE,,,0.0,0.0,
39140,FULTON ST,,,0.0,0.0,
148063,ADAMS ST,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn,1.0,0.24221047194527462,"ADAMS ST, DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill, Brooklyn"
9861,90 ST,,,0.0,0.0,
69651,CENTRAL AVE,,,0.0,0.0,
8172,N  CONDUIT BLVD,,,0.0,0.0,
45948,MAUJER ST,,,0.0,0.0,
72853,SARATOGA AVE,,,0.0,0.0,
177032,146 AVE,,,0.0,0.0,
47952,TROY AVE,,,0.0,0.0,
80866,B 32 ST,Hammels-Arverne-Edgemere,Queens,1.0,0.198573249825014,"B 32 ST, Hammels-Arverne-Edgemere, Queens"
49221,ARDEN AVE,,,0.0,0.0,
78881,B Q E  W,,,0.0,0.0,
69478,121 AVE,,,0.0,0.0,
14981,ROCK POINT BLVD,,,0.0,0.0,
99319,180 ST,,,0.0,0.0,
61284,BRUSH AVE,,,0.0,0.0,
84610,MARTLING AVE,,,0.0,0.0,
168059,188 ST,,,0.0,0.0,
898,ELEVENTH AVE,,,0.0,0.0,
58174,PORT RICHMOND AVE,,,0.0,0.0,
95374,W  195 ST,,,0.0,0.0,
187150,86 ST,,,0.0,0.0,
26645,69 ST,,,0.0,0.0,
20005,153 ST,,,0.0,0.0,
66977,137 AVE,,,0.0,0.0,
93203,79 ST,,,0.0,0.0,
96110,SUNNYSIDE AVE,,,0.0,0.0,
5961,HILLSIDE AVE,,,0.0,0.0,
66884,STOCKHOLM ST,,,0.0,0.0,
47961,TROY AVE,,,0.0,0.0,
89980,SHORE PKWY,,,0.0,0.0,
91929,94 ST,,,0.0,0.0,
161025,33 ST,,,0.0,0.0,
99390,80 RD,,,0.0,0.0,
1323,BAXTER ST,,,0.0,0.0,
39222,PROSPECT PL,,,0.0,0.0,
183964,WILTSHIRE LN,,,0.0,0.0,
47012,EMMONS AVE,,,0.0,0.0,
68142,STEUBEN ST,,,0.0,0.0,
12244,QUEENS BLVD,,,0.0,0.0,
58085,UNION AVE,,,0.0,0.0,
87992,13 ST,,,0.0,0.0,
28740,230 ST,,,0.0,0.0,
73662,JAMAICA AVE,,,0.0,0.0,
103393,SHORE RD,,,0.0,0.0,
36599,FORT HAMILTN PKWY,,,0.0,0.0,
18215,147 AVE,,,0.0,0.0,
27795,GRAND AVE,,,0.0,0.0,
2930,BROADWAY,,,0.0,0.0,
56498,58 ST,Borough Park,Brooklyn,1.0,0.07701285724406318,"58 ST, Borough Park, Brooklyn"
42455,SEVENTH AVE,,,0.0,0.0,
